col0,col1,col2,col3
2008 Giro del Piemonte,road bicycle racing,2006 Giro del Piemonte,2009 Giro del Piemonte
2006 Giro del Piemonte,road bicycle racing,2005 Giro del Piemonte,2008 Giro del Piemonte
2005 Giro del Piemonte,road bicycle racing,2004 Giro del Piemonte,2006 Giro del Piemonte
2011 Giro del Piemonte,road bicycle racing,2010 Giro del Piemonte,2012 Giro del Piemonte
1987 Giro del Piemonte,road bicycle racing,1986 Giro del Piemonte,1988 Giro del Piemonte
1988 Giro del Piemonte,road bicycle racing,1987 Giro del Piemonte,1989 Giro del Piemonte
1989 Giro del Piemonte,road bicycle racing,1988 Giro del Piemonte,1990 Giro del Piemonte
1990 Giro del Piemonte,road bicycle racing,1989 Giro del Piemonte,1991 Giro del Piemonte
1991 Giro del Piemonte,road bicycle racing,1990 Giro del Piemonte,1992 Giro del Piemonte
1992 Giro del Piemonte,road bicycle racing,1991 Giro del Piemonte,1993 Giro del Piemonte
1993 Giro del Piemonte,road bicycle racing,1992 Giro del Piemonte,1994 Giro del Piemonte
