col0,col1,col2,col3
"Reformed church in Mugeni, Harghita",Mugeni,Romania,Harghita County
"Roman Catholic church in Bisericani, Harghita",Bisericani,Romania,Harghita County
Unitarian church in Inlăceni,Inlăceni,Romania,Harghita County
"Saint George's church in Zorlești, Gorj",Zorlești,Romania,Gorj County
Archangels' church in Târgu Jiu,Târgu Jiu,Romania,Gorj County
Saint Adalbert Roman Catholic church in Baraolt,Baraolt,Romania,Covasna County
"Apse of Archangels' church in Cufoaia, Maramureș",Cufoaia,Romania,Maramureș County
"Wooden church in Fântânele, Maramureș",Fântânele,Romania,Maramureș County
"Saint Paraskeva's wooden church in Rogoz, Maramureș",Rogoz,Romania,Maramureș County
Wooden church in Ulmeni,Ulmeni,Romania,Maramureș County
"Wooden church in Valea Mare, Caraș-Severin",Valea Mare,Romania,Caraș-Severin County
"Saint Nicholas' church in Globu Craiovei, Caraș-Severin",Globu Craiovei,Romania,Caraș-Severin County
Wooden church in Zolt,Zolt,Romania,Timiș County
"Wooden church in Poieni, Timiș",Poieni,Romania,Timiș County
