col0,col1,col2,col3
Berts ytterligare betraktelser,Bert Diaries,Sweden,Swedish
Berts vidare betraktelser,Bert Diaries,Sweden,Swedish
Berts första betraktelser,Bert Diaries,Sweden,Swedish
Berts dagbok,Bert Diaries,Sweden,Swedish
Berts bryderier,Bert Diaries,Sweden,Swedish
Berts bravader,Bert Diaries,Sweden,Swedish
Berts bokslut,Bert Diaries,Sweden,Swedish
Berts bekännelser,Bert Diaries,Sweden,Swedish
Berts bekymmer,Bert Diaries,Sweden,Swedish
Berts befrielse,Bert Diaries,Sweden,Swedish
Bert och ryska invasionen,Bert Diaries,Sweden,Swedish
Bert och kalla kriget,Bert Diaries,Sweden,Swedish
Bert och friheten,Bert Diaries,Sweden,Swedish
Bert och datadejten,Bert Diaries,Sweden,Swedish
Bert och beundrarinnorna,Bert Diaries,Sweden,Swedish
