col0,col1,col2,col3
"J.J. Allanstraat 427, Westzaan",Rijksmonument,Netherlands,J.J. Allanstraat
"J.J. Allanstraat 375, Westzaan",Rijksmonument,Netherlands,J.J. Allanstraat
"Zuideinde 139, Westzaan",Rijksmonument,Netherlands,Zuideinde
"Zuideinde 32, Koog aan de Zaan",Rijksmonument,Netherlands,Zuideinde
"Zonnewijzerspad 8, Zaandam",Rijksmonument,Netherlands,Zonnewijzerspad
"Kets 6, Marken",Rijksmonument,Netherlands,Kets
"Kerkbuurt 101, Marken",Rijksmonument,Netherlands,Kerkbuurt
"wooden house in Marken, NL",Rijksmonument,Netherlands,Buurt III
"Voorhaven 27, Edam",Rijksmonument,Netherlands,Voorhaven
"Oosteinde 5, De Rijp",Rijksmonument,Netherlands,Oosteinde
"Laan 38, Broek in Waterland",Rijksmonument,Netherlands,Laan
