col0,col1,col2,col3
2008 Summer Olympics,2004 Summer Olympics,2008-08-08,Beach volleyball at the 2008 Summer Olympics
2004 Summer Olympics,2000 Summer Olympics,2004-08-13,Volleyball at the 2004 Summer Olympics
2008 Summer Olympics,2004 Summer Olympics,2008-08-08,Artistic gymnastics at the 2008 Summer Olympics
2004 Summer Olympics,2000 Summer Olympics,2004-08-13,handball at the 2004 Summer Olympics
2008 Summer Olympics,2004 Summer Olympics,2008-08-08,Equestrian at the 2008 Summer Olympics
2004 Summer Olympics,2000 Summer Olympics,2004-08-13,Baseball at the 2004 Summer Olympics
2008 Summer Olympics,2004 Summer Olympics,2008-08-08,Gymnastics at the 2008 Summer Olympics
2004 Summer Olympics,2000 Summer Olympics,2004-08-13,Archery at the 2004 Summer Olympics
2008 Summer Olympics,2004 Summer Olympics,2008-08-08,Softball at the 2008 Summer Olympics
2004 Summer Olympics,2000 Summer Olympics,2004-08-13,Triathlon at the 2004 Summer Olympics
2008 Summer Olympics,2004 Summer Olympics,2008-08-08,Baseball at the 2008 Summer Olympics
2004 Summer Olympics,2000 Summer Olympics,2004-08-13,synchronized swimming at the 2004 Summer Olympics
