col0,col1,col2,col3
Baryczka House in Warsaw,Gothic art,Poland,immovable monument
Pomorska 50-Cieszkowskiego 24 Bydgoszcz,eclectic architecture,Poland,object on the Polish cultural heritage register
24 Saint Mary Avenue in Częstochowa,eclectic architecture,Poland,object on the Polish cultural heritage register
Cieszkowskiego 22 Bydgoszcz,eclectic architecture,Poland,object on the Polish cultural heritage register
Cieszkowskiego 14 Bydgoszcz,eclectic architecture,Poland,object on the Polish cultural heritage register
Cieszkowskiego 12 Bydgoszcz,eclectic architecture,Poland,object on the Polish cultural heritage register
Kamienica Hermana Konstadta,eclectic architecture,Poland,object on the Polish cultural heritage register
69 Święty Marcin Street in Poznań,Art Nouveau architecture,Poland,object on the Polish cultural heritage register
Siemens building in Łódź,Baroque Revival architecture,Poland,object on the Polish cultural heritage register
Pod Gryfami tenement house in Warsaw,Renaissance Revival architecture,Poland,object on the Polish cultural heritage register
Mieczysław Pinkus i Jakuba Lende's tenement house,classicism,Poland,object on the Polish cultural heritage register
Klonowic tenement house in Lublin,classicism,Poland,object on the Polish cultural heritage register
