col0,col1,col2,col3
Ohio County,United States of America,Ohio County,Ohio County
Clay County,United States of America,Clay County,Clay County
Marion County,United States of America,Marion County,Marion County
Marshall County,United States of America,Marshall County,Marshall County
Jackson County,United States of America,Jackson County,Jackson County
Marshall County,United States of America,Marshall County,Marshall County
Hancock County,United States of America,Hancock County,Hancock County
Clay County,United States of America,Clay County,Clay County
Hancock County,United States of America,Hancock County,Hancock County
Gilmer County,United States of America,Gilmer County,Gilmer County
