col0,col1,col2,col3
ACU,Netherlands,Utrecht,popular music venue
De Grote Broek,Netherlands,Nijmegen,popular music venue
Vrijplaats Koppenhinksteeg,Netherlands,Leiden,popular music venue
OCCII,Netherlands,Amsterdam,popular music venue
Paradiso,Netherlands,Amsterdam,popular music venue
Vondelstraat,Netherlands,Amsterdam,squatter's house
Vogelstruys,Netherlands,Amsterdam,squatter's house
Villa Omval,Netherlands,Amsterdam,squatter's house
Villa Friekens,Netherlands,Amsterdam,squatter's house
Vergulde Koevoet,Netherlands,Amsterdam,squatter's house
Van Hall,Netherlands,Amsterdam,squatter's house
Op de Valreep,Netherlands,Amsterdam,squatter's house
Tetterode,Netherlands,Amsterdam,squatter's house
PH-kade,Netherlands,Amsterdam,squatter's house
Pakhuis Afrika,Netherlands,Amsterdam,squatter's house
