col0,col1,col2,col3
Route nationale 854,route nationale,Le Lauzet-Ubaye,France
Route nationale 527,route nationale,Saint-Colomban-des-Villards,France
Route nationale 792,route nationale,Plancoët,France
Route nationale 191,route nationale,Corbeil-Essonnes,France
Route nationale 581,route nationale,Remoulins,France
Route nationale 790,route nationale,Plaintel,France
Route nationale 667,route nationale,Sainte-Livrade-sur-Lot,France
Route nationale 669,route nationale,Blaye,France
Route nationale 310,route nationale,Épinay-sur-Seine,France
Route nationale 160,route nationale,Saumur,France
Route nationale 648a,route nationale,Saint-Étienne-de-Baïgorry,France
