col0,col1,col2,col3
Kodomo no Jikan,Daisuke Aoki,anime television series,Japanese
Chu-Bra!!,Nayu Hayama,anime television series,Japanese
Kodomo no Jikan,Daisuke Aoki,manga series,Japanese
Chu-Bra!!,Nayu Hayama,manga series,Japanese
Kodomo no Jikan,Daisuke Aoki,seinen,Japanese
Chu-Bra!!,Nayu Hayama,seinen,Japanese
YuruYuri,Akari Akaza,anime television series,Japanese
Monster,Wolfgang Grimmer,anime television series,Japanese
YuruYuri,Akari Akaza,manga series,Japanese
Monster,Wolfgang Grimmer,manga series,Japanese
YuruYuri,Akari Akaza,seinen,Japanese
Monster,Wolfgang Grimmer,seinen,Japanese
