col0,col1,col2,col3
2MASS J06494076-0602507,0.0665,102.4198088458353,Beta Lyrae variable
2MASS J06480847-0359231,0.3301,102.035310106843,Beta Lyrae variable
2MASS J06510251-0546453,0.046,102.7604928119448,Beta Lyrae variable
2MASS J06522231-0401110,0.4241,103.0929801060752,Beta Lyrae variable
CoRoT 110749874,1.0661,102.6530489710092,Beta Lyrae variable
2MASS J06492634-0413091,4.1981,102.3597585467173,Beta Lyrae variable
2MASS J06500301-0502506,0.229,102.5125402537861,Beta Lyrae variable
2MASS J06530018-0332288,0.2047,103.2507951401235,Beta Lyrae variable
2MASS J06504492-0459068,0.6691,102.6872231093471,Beta Lyrae variable
2MASS J06541082-0456551,0.4554,103.5451134777961,Beta Lyrae variable
