col0,col1,col2,col3
1935 Giro dell'Emilia,road bicycle racing,Aldo Bini,1936 Giro dell'Emilia
1934 Giro dell'Emilia,road bicycle racing,Marco Cimatti,1935 Giro dell'Emilia
2002 Giro dell'Emilia,road bicycle racing,Ivan Basso,2003 Giro dell'Emilia
2001 Giro dell'Emilia,road bicycle racing,Jan Ullrich,2002 Giro dell'Emilia
2000 Giro dell'Emilia,road bicycle racing,Gilberto Simoni,2001 Giro dell'Emilia
1999 Giro dell'Emilia,road bicycle racing,Michael Boogerd,2000 Giro dell'Emilia
1998 Giro dell'Emilia,road bicycle racing,Michele Bartoli,1999 Giro dell'Emilia
1997 Giro dell'Emilia,road bicycle racing,Sergio Barbero,1998 Giro dell'Emilia
1996 Giro dell'Emilia,road bicycle racing,Bjarne Riis,1997 Giro dell'Emilia
1995 Giro dell'Emilia,road bicycle racing,Davide Cassani,1996 Giro dell'Emilia
1994 Giro dell'Emilia,road bicycle racing,Maurizio Fondriest,1995 Giro dell'Emilia
1993 Giro dell'Emilia,road bicycle racing,Claudio Chiappucci,1994 Giro dell'Emilia
1992 Giro dell'Emilia,road bicycle racing,Gianni Bugno,1993 Giro dell'Emilia
1991 Giro dell'Emilia,road bicycle racing,Ivan Gotti,1992 Giro dell'Emilia
1990 Giro dell'Emilia,road bicycle racing,Gilles Delion,1991 Giro dell'Emilia
