col0,col1,col2,col3
1992 Grand Prix,"Rothmans, Benson & Hedges",Jimmy White,424700
2000 Malta Grand Prix,"Rothmans, Benson & Hedges",Ken Doherty,290220
1998 Irish Masters,Benson & Hedges,Ken Doherty,135297
1988 Grand Prix,"Rothmans, Benson & Hedges",Steve Davis,324997
1989 Grand Prix,"Rothmans, Benson & Hedges",Steve Davis,349998
1985 Grand Prix,"Rothmans, Benson & Hedges",Steve Davis,249962
1994 Irish Masters,Benson & Hedges,Steve Davis,190000
2002 Irish Masters,Citywest Hotel,John Higgins,164500
2000 Irish Masters,Benson & Hedges,John Higgins,166811
1994 Grand Prix,Škoda Works,John Higgins,337800
1991 Grand Prix,"Rothmans, Benson & Hedges",Stephen Hendry,399300
1990 Grand Prix,"Rothmans, Benson & Hedges",Stephen Hendry,368000
