col0,col1,col2,col3
As Salafiyah District,71777,35775,district of Yemen
Hubaysh District,105998,48953,district of Yemen
Jahran District,86590,44923,district of Yemen
Tarim District,100617,52056,district of Yemen
Mayfa'a District,41597,21392,district of Yemen
Al Makhadir District,113892,57195,district of Yemen
Salh District,149394,77474,district of Yemen
Qishn District,11441,6291,district of Yemen
Az Zahir District,25704,13552,district of Yemen
Nisab District,42050,21237,district of Yemen
As Sawma'ah District,44873,22226,district of Yemen
Brom Mayfa District,17327,8964,district of Yemen
