col0,col1,col2,col3
2009 Grand Prix d’Ouverture La Marseillaise,2008–09 UCI Europe Tour,Yuri Trofimov,1.1
2008 Grand Prix d’Ouverture La Marseillaise,2007–08 UCI Europe Tour,Yuri Trofimov,1.1
2005 Grand Prix d’Ouverture La Marseillaise,2005 UCI Europe Tour,Sandy Casar,1.1
2009 Grand Prix d’Ouverture La Marseillaise,2008–09 UCI Europe Tour,Yuri Trofimov,Grand Prix d'Ouverture La Marseillaise
2007 Grand Prix d’Ouverture La Marseillaise,2006–07 UCI Europe Tour,Mikhail Ignatiev,Grand Prix d'Ouverture La Marseillaise
2006 Grand Prix d’Ouverture La Marseillaise,2005–06 UCI Europe Tour,Arnaud Coyot,Grand Prix d'Ouverture La Marseillaise
2008 Grand Prix d’Ouverture La Marseillaise,2007–08 UCI Europe Tour,Yuri Trofimov,Grand Prix d'Ouverture La Marseillaise
2011 Grand Prix d’Ouverture La Marseillaise,2010–11 UCI Europe Tour,Riccardo Riccò,Grand Prix d'Ouverture La Marseillaise
2005 Grand Prix d’Ouverture La Marseillaise,2005 UCI Europe Tour,Sandy Casar,Grand Prix d'Ouverture La Marseillaise
2010 Grand Prix d’Ouverture La Marseillaise,2009–10 UCI Europe Tour,Samuel Dumoulin,Grand Prix d'Ouverture La Marseillaise
2014 Grand Prix d’Ouverture La Marseillaise,2014 UCI Europe Tour,John Degenkolb,1.1
