col0,col1,col2,col3
1931 Welsh International Badminton Championships,1932 Welsh International Badminton Championships,badminton,Llandudno
1930 Welsh International Badminton Championships,1931 Welsh International Badminton Championships,badminton,Llandudno
1929 Welsh International Badminton Championships,1930 Welsh International Badminton Championships,badminton,Llandudno
1928 Welsh International Badminton Championships,1929 Welsh International Badminton Championships,badminton,Llandudno
1958 Welsh International Badminton Championships,1966 Welsh International Badminton Championships,badminton,Barry
1957 Welsh International Badminton Championships,1958 Welsh International Badminton Championships,badminton,Barry
1927 Welsh International Badminton Championships,1928 Welsh International Badminton Championships,badminton,Wrexham
2019 Welsh International Badminton Championships,2020 Welsh International Badminton Championships,badminton,Cardiff
2018 Welsh International Badminton Championships,2019 Welsh International Badminton Championships,badminton,Cardiff
2017 Welsh International Badminton Championships,2018 Welsh International Badminton Championships,badminton,Cardiff
2016 Welsh International Badminton Championships,2017 Welsh International Badminton Championships,badminton,Cardiff
2015 Welsh International Badminton Championships,2016 Welsh International Badminton Championships,badminton,Cardiff
2014 Welsh International Badminton Championships,2015 Welsh International Badminton Championships,badminton,Cardiff
2013 Welsh International Badminton Championships,2014 Welsh International Badminton Championships,badminton,Cardiff
2012 Welsh International Badminton Championships,2013 Welsh International Badminton Championships,badminton,Cardiff
