col0,col1,col2,col3
Stolperstein dedicated to Ingeborg Heilfron,Ingeborg Heilfron,Stolpersteine,Neukölln
Stolperstein dedicated to Susanne Heilfron,Susanne Heilfron,Stolpersteine,Neukölln
Stolperstein dedicated to Gertrud Heilfron,Gertrud Heilfron,Stolpersteine,Neukölln
Stolperstein dedicated to Ernst Heilfron,Ernst Heilfron,Stolpersteine,Neukölln
Stolperstein dedicated to Rachel Adler,Rachel Adler,Stolpersteine,Neukölln
Stolperstein dedicated to Simon Adler,Simon Adler,Stolpersteine,Neukölln
Stolperstein dedicated to Heinrich Adler,Heinrich Adler,Stolpersteine,Neukölln
Stolperstein dedicated to Arthur Drucker,Arthur Drucker,Stolpersteine,Neukölln
Stolperstein dedicated to Rosalie Drucker,Rosalie Drucker,Stolpersteine,Neukölln
Stolperstein dedicated to Sara Deutschkron,Sara Deutschkron,Stolpersteine,Neukölln
Stolperstein dedicated to Simon Deutschkron,Simon Deutschkron,Stolpersteine,Neukölln
Stolperstein dedicated to Ella Simon,Ella Simon,Stolpersteine,Neukölln
Stolperstein dedicated to Senni Jenny Singer,Senni Jenny Singer,Stolpersteine,Neukölln
Stolperstein dedicated to Röschen Berliner,Röschen Berliner,Stolpersteine,Neukölln
