col0,col1,col2,col3
Promenadeplatz 9,bank building,Gustav Cube,Münchner Altstadt
Bank House,bank building,Building Design Partnership,Leeds city centre
Lumilinna,bank building,Keijo Ström,Kyttälä
Commercial Banking Company of Sydney Ltd,bank building,Alfred Louis Smith,Bendigo
Kansallis-Osake-Pankki Building,bank building,Birger Federley,Tammerkoski
Tampere Savings Bank Building,bank building,Harry W. Schreck,Kyttälä
Tampere Savings Bank Building,bank building,Birger Federley,Tammerkoski
Co-operative Bank Building,bank building,Vilho Penttilä,Tammerkoski
"ES&A Bank building, Ballarat",bank building,Leonard Terry,Ballarat Central
Union Bank of Australia building,bank building,Leonard Terry,Ballarat Central
