col0,col1,col2,col3,col4
Andenne,list of protected heritage sites in Andenne,86.17,Ohey,Belgium
Beauraing,list of protected heritage sites in Beauraing,174.55,Wellin,Belgium
Virton,list of protected heritage sites in Virton,94.49,Musson,Belgium
Beauraing,list of protected heritage sites in Beauraing,174.55,Daverdisse,Belgium
Andenne,list of protected heritage sites in Andenne,86.17,Wanze,Belgium
Halen,list of protected heritage sites in Halen,36.29,Herk-de-Stad,Belgium
Ciney,list of protected heritage sites in Ciney,174.56,Hamois,Belgium
Andenne,list of protected heritage sites in Andenne,86.17,Fernelmont,Belgium
Ciney,list of protected heritage sites in Ciney,174.56,Houyet,Belgium
Beauraing,list of protected heritage sites in Beauraing,174.55,Houyet,Belgium
