col0,col1,col2,col3
South Jordan,bus stop,2012-12-10,2
Skidmore Fountain,bus stop,1986-09-05,2
Roy,bus stop,2008-04-26,2
Rose Quarter Transit Center,bus stop,1986-09-05,3
Rockwood / East 188th Avenue,bus stop,1986-09-05,2
Pleasant View,bus stop,2008-09-29,1
Pioneer Square,bus stop,1990-09-15,2
Pioneer Courthouse/Southwest 6th and Pioneer Place/Southwest 5th stations,bus stop,2009-08-01,2
PSU Urban Center,bus stop,2009-08-01,2
Orenco / Northwest 231st Avenue,bus stop,1998-09-12,2
Orem,bus stop,2012-12-10,2
