col0,col1,col2,col3
NSG Oldenburger See und Umgebung,NSG Oldenburger See und Umgebung,Special Area of Conservation,Germany
NSG Neustädter Binnenwasser,NSG Neustädter Binnenwasser,Special Area of Conservation,Germany
NSG Fröslev-Jardelunder Moor,NSG Fröslev-Jardelunder Moor,Special Area of Conservation,Germany
NSG Aalbeek-Niederung,NSG Aalbeek-Niederung,Special Area of Conservation,Germany
Hohe Schrecke - Finne,Hohe Schrecke - Finne,Special Area of Conservation,Germany
Herpfer Wald - Berkeser Wald - Stillberg,Herpfer Wald - Berkeser Wald - Stillberg,Special Area of Conservation,Germany
Hänge an der Bleilochtalsperre,Hänge an der Bleilochtalsperre,Special Area of Conservation,Germany
Große Luppe - Reinsberge - Veronikaberg,Große Luppe - Reinsberge - Veronikaberg,Special Area of Conservation,Germany
Grenzstreifen am Galgenberg - Milzgrund - Warthügel,Grenzstreifen am Galgenberg - Milzgrund - Warthügel,Special Area of Conservation,Germany
Gleichberge,Gleichberge,Special Area of Conservation,Germany
Elstertal zwischen Greiz und Wünschendorf,Elstertal zwischen Greiz und Wünschendorf,Special Area of Conservation,Germany
Dickkopf - Bendeleber Forst - NSG Gatterberge,Dickkopf - Bendeleber Forst - NSG Gatterberge,Special Area of Conservation,Germany
Himmelsberg,Himmelsberg,Special Area of Conservation,Germany
Hellern bei Wietze,Hellern bei Wietze,Special Area of Conservation,Germany
Zeller Loch,Zeller Loch,Special Area of Conservation,Germany
