col0,col1,col2,col3
1950 European Rowing Championships,European Rowing Championships,Idroscalo di Milano,1951 European Rowing Championships
1927 European Rowing Championships,European Rowing Championships,Lake Como,1929 European Rowing Championships
1923 European Rowing Championships,European Rowing Championships,Lake Como,1924 European Rowing Championships
1911 European Rowing Championships,European Rowing Championships,Lake Como,1912 European Rowing Championships
1906 European Rowing Championships,European Rowing Championships,Lake Maggiore,1907 European Rowing Championships
1909 European Rowing Championships,European Rowing Championships,Seine,1910 European Rowing Championships
1904 European Rowing Championships,European Rowing Championships,Paris,1905 European Rowing Championships
1900 European Rowing Championships,European Rowing Championships,Paris,1901 European Rowing Championships
2015 European Rowing Championships,European Rowing Championships,Lake Malta,2016 European Rowing Championships
2014 European Rowing Championships,European Rowing Championships,Ada Ciganlija Regatta Venue,2015 European Rowing Championships
2013 European Rowing Championships,European Rowing Championships,Seville Rowing Centre,2014 European Rowing Championships
2011 European Rowing Championships,European Rowing Championships,Plovdiv Rowing Venue,2012 European Rowing Championships
1937 European Rowing Championships,European Rowing Championships,Bosbaan,1938 European Rowing Championships
