col0,col1,col2,col3
Eglinton West,station located on surface,Toronto,1978-01-28
Kipling,station located on surface,Toronto,1980-11-22
Finch West,station located underground,Toronto,2017-12-17
Pioneer Village,station located underground,Toronto,2017-12-17
York University,station located underground,Toronto,2017-12-17
Pape,station located underground,Toronto,1966-02-26
Don Mills,station located underground,Toronto,2002-11-24
Main Street,station located underground,Toronto,1968-05-10
Kennedy,station located underground,Toronto,1980-11-22
Jane,station located underground,Toronto,1968-05-10
