col0,col1,col2,col3
RFC 8567: Customer Management DNS Resource Records,Customer Management DNS Resource Records,Internet Engineering Task Force,English
RFC 8565: Hypertext Jeopardy Protocol,Hypertext Jeopardy Protocol (HTJP/1.0),Internet Engineering Task Force,English
RFC 8369: Internationalizing IPv6 Using 128-Bit Unicode,Internationalizing IPv6 Using 128-Bit Unicode,Internet Engineering Task Force,English
RFC 8367: Wrongful Termination of Internet Protocol,Wrongful Termination of Internet Protocol (IP) Packets,Internet Engineering Task Force,English
RFC 1924: A Compact Representation of IPv6 Addresses,A Compact Representation of IPv6 Addresses,Internet Engineering Task Force,English
RFC 6593: Service Undiscovery Using Hide-and-Go-Seek for the Domain Pseudonym System,Service Undiscovery Using Hide-and-Go-Seek for the Domain Pseudonym System (DPS),Internet Engineering Task Force,English
RFC 748: Telnet randomly-lose option,Telnet randomly-lose option,Internet Engineering Task Force,English
RFC 1217: Memo from the Consortium for Slow Commotion Research,Memo from the Consortium for Slow Commotion Research (CSCR),Internet Engineering Task Force,English
RFC 1607: A VIEW FROM THE 21ST CENTURY,A VIEW FROM THE 21ST CENTURY,Internet Engineering Task Force,English
RFC 1605: SONET to Sonnet Translation,SONET to Sonnet Translation,Internet Engineering Task Force,English
RFC 1097: Telnet subliminal-message option,Telnet subliminal-message option,Internet Engineering Task Force,English
RFC 2324: Hyper Text Coffee Pot Control Protocol,Hyper Text Coffee Pot Control Protocol (HTCPCP/1.0),Internet Engineering Task Force,English
RFC 2321: RITA -- The Reliable Internetwork Troubleshooting Agent,RITA -- The Reliable Internetwork Troubleshooting Agent,Internet Engineering Task Force,English
RFC 6214: Adaptation of RFC 1149 for IPv6,Adaptation of RFC 1149 for IPv6,Internet Engineering Task Force,English
