col0,col1,col2,col3
Sabotage,2005-02-25,Fibonacci sequence,Numb3rs Math Activities
Calculated Risk,2005-10-14,hydrodynamics,Numb3rs Math Activities
Convergence,2005-11-11,projectile motion,Numb3rs Math Activities
Sniper Zero,2005-04-15,projectile motion,Numb3rs Math Activities
Convergence,2005-11-11,Fourier transform,Numb3rs Math Activities
Obsession,2005-10-07,curvelet,Numb3rs Math Activities
Better or Worse,2005-09-30,Von Neumann cellular automaton,Numb3rs Math Activities
The OG,2006-01-06,social network,Numb3rs Math Activities
Noisy Edge,2005-05-06,conditional probability distribution,Numb3rs Math Activities
Vector,2005-02-04,SIR model,Numb3rs Math Activities
