col0,col1,col2,col3
Shao Kahn,Mortal Kombat universe,Mortal Kombat: Deception,male
Raiden,Mortal Kombat universe,Mortal Kombat: Deception,male
Shao Kahn,Mortal Kombat universe,Mortal Kombat: Shaolin Monks,male
Shinnok,Mortal Kombat universe,Mortal Kombat Mythologies: Sub-Zero,male
Shao Kahn,Mortal Kombat universe,Mortal Kombat Trilogy,male
Raiden,Mortal Kombat universe,Mortal Kombat Trilogy,male
Shinnok,Mortal Kombat universe,Mortal Kombat: Armageddon,male
Shao Kahn,Mortal Kombat universe,Mortal Kombat: Armageddon,male
Raiden,Mortal Kombat universe,Mortal Kombat: Legacy,male
Shinnok,Mortal Kombat universe,Mortal Kombat 4,male
Raiden,Mortal Kombat universe,Mortal Kombat 4,male
Shao Kahn,Mortal Kombat universe,Mortal Kombat II,male
