col0,col1,col2,col3
Krasin,7.88,museum ship,ship
STS Mir,6.6,training ship,ship
Star of India,6.6,museum ship,ship
SMS Leopard,7.4,privateer,ship
German auxiliary cruiser Michel,7.4,privateer,ship
Alexander von Humboldt,4.88,gastronomy,barque
De Zeven Provinciën,4.74,museum ship,ship
Alexander von Humboldt,4.88,gastronomy,ship
Soviet submarine K-77,6.92,museum ship,ship
German auxiliary cruiser Stier,7.2,privateer,ship
Dar Młodzieży,6.37,training ship,ship
Huáscar,4.57,museum ship,ship
