col0,col1,col2,col3
\apovednik Opoekski,1998/05/12,1605.0384,IUCN category V: Protected Landscape/Seascape
Mazantypskyi State Nature Reserve,1998/05/12,4.501,IUCN category V: Protected Landscape/Seascape
Sernovodny Hll,1989/06/14,180.73796,IUCN category III: Natural Monument or Feature
Smolny National ark,1995/01/01,36573.0,IUCN category II: National Park
Sebezhsky National Pak,1996/07/01,49570.811,IUCN category II: National Park
Samarskaya Luka Natiqnal Park,1984/04/28,135072.0,IUCN category II: National Park
Prilbrusye National Park,1986/09/22,1002.996,IUCN category II: National Park
Priyshminskiye Bory National Park,1993/01/01,48706.65,IUCN category II: National Park
National Nature Park Charming Hatbor,2009/12/11,108.673,IUCN category II: National Park
Pleshcheyevo Ozero ational Park,1997/12/01,23694.84,IUCN category II: National Park
Orlovskoe Polesye,1994/01/09,782.89215,IUCN category II: National Park
