col0,col1,col2,col3
Kilmore,district electoral division,Ireland,County Roscommon
Kilmacumsy,district electoral division,Ireland,County Roscommon
Killummod,district electoral division,Ireland,County Roscommon
Killukin,district electoral division,Ireland,County Roscommon
Kilcolagh,district electoral division,Ireland,County Roscommon
Kilbryan,district electoral division,Ireland,County Roscommon
Keadew,district electoral division,Ireland,County Roscommon
Estersnow,district electoral division,Ireland,County Roscommon
Danesfort,district electoral division,Ireland,County Roscommon
Crossna,district electoral division,Ireland,County Roscommon
Croghan,district electoral division,Ireland,County Roscommon
Creeve,district electoral division,Ireland,County Roscommon
Cloonteem,district electoral division,Ireland,County Roscommon
