col0,col1,col2,col3
Grand Prix de Dottignies,road bicycle racing,single-day road race,women's sports
GP Liberazione,road bicycle racing,single-day road race,women's sports
Dwars door de Westhoek,road bicycle racing,single-day road race,women's sports
Durango-Durango Emakumeen Saria,road bicycle racing,single-day road race,women's sports
Amstel Gold Race,road bicycle racing,single-day road race,women's sports
Holland Hills Classic,road bicycle racing,single-day road race,women's sports
Omloop van Borsele,cycle sport,single-day road race,women's sports
Omloop Het Nieuwsblad – women's race,road bicycle racing,single-day road race,women's sports
Tour of Flanders for Women,road bicycle racing,single-day road race,women's sports
GP de Plouay,road bicycle racing,single-day road race,women's sports
Chrono Gatineau,road bicycle racing,single-day road race,women's sports
Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing,single-day road race,women's sports
La Flèche Wallonne Féminine,road bicycle racing,single-day road race,women's sports
Australia World Cup,road bicycle racing,single-day road race,women's sports
Chrono Gatineau,road bicycle racing,individual time trial,women's sports
