col0,col1,col2,col3
Protection accordée aux beaux-arts 1663,public domain,46.2,laid paper
L'Ordre rétabli dans les Finances 1662,public domain,46.2,laid paper
Etablissemens de l'hôtel Royal des Invalides 1674,public domain,46.2,laid paper
La Hollande secourue contre L'Evêque de Munster 1665,public domain,46.2,laid paper
"Défaite des Turcs en Hongrie, par le Troupes du Roy 1664",public domain,46.2,laid paper
Réparation de l'attentat des Corses 1666,public domain,46.2,laid paper
Renouvellement d'Alliance avec les Suisses 1663,public domain,46.2,laid paper
La Prééminence de la France reconnue par l'Espagne 1662,public domain,46.2,laid paper
Jonction des deux Mers 1667,public domain,46.2,laid paper
Ambassades envoyées des extrêmités de la Terre,public domain,45.8,laid paper
Police en sureté établies dans Paris en 1665,public domain,45.8,laid paper
L'Acquisition de Dunkerque en 1662,public domain,45.8,laid paper
