col0,col1,col2,col3,col4
Hosenganja,0,0,0,Dubrajpur community development block
Rakhdihi,0,0,0,Dubrajpur community development block
Bhadurpur,0,0,0,Dubrajpur community development block
Dakshin Rampur,0,0,0,Dubrajpur community development block
Kanak,0,0,0,Dubrajpur community development block
Neurghar,0,0,0,Dubrajpur community development block
Khanpur,0,0,0,Dubrajpur community development block
Hunuri,0,0,0,Dubrajpur community development block
Baskanda,0,0,0,Dubrajpur community development block
Saharpur,0,0,0,Dubrajpur community development block
Parulnalbona,0,0,0,Dubrajpur community development block
Bherapathari,0,0,0,Dubrajpur community development block
Jaudanga,0,0,0,Dubrajpur community development block
