col0,col1,col2,col3
Lipové stromořadí v Lipové,Czech Republic,linden tree,tree
Břeková alej na Závisti,Czech Republic,avenue,tree
Lipové stromořadí v Lipové,Czech Republic,avenue,tree
Lipová alej ve Slivici,Czech Republic,avenue,tree
Stromořadí u Dvorku,Czech Republic,avenue,tree
Památné duby na hrázi rybníka Pařezný,Czech Republic,Quercus robur,tree
Lipová alej ve Slivici,Czech Republic,Tilia cordata,tree
Stromořadí u Dvorku,Czech Republic,Fraxinus excelsior,tree
Lipová alej ve Slivici,Czech Republic,Tilia platyphyllos,tree
Břeková alej na Závisti,Czech Republic,Sorbus torminalis,tree
Stromořadí u Dvorku,Czech Republic,Acer platanoides,tree
Břeková alej na Závisti,Czech Republic,remarkable tree,tree
Lipové stromořadí v Lipové,Czech Republic,remarkable tree,tree
Lipová alej ve Slivici,Czech Republic,remarkable tree,tree
