col0,col1,col2,col3
Baidabatyr,Multituberculata,genus,monotypic fossil taxon
Kelaenina,Vampyromorphida,suborder,monotypic fossil taxon
Muensterella,Muensterellidae,genus,monotypic fossil taxon
Balanerpeton,Eutemnospondyli,genus,monotypic fossil taxon
Bonapartesaurus,Saurolophini,genus,monotypic fossil taxon
Zuul,Ankylosaurinae,genus,monotypic fossil taxon
Kootenichela,Kootenichelidae,genus,monotypic fossil taxon
Erythrosuchus,Erythrosuchidae,genus,monotypic fossil taxon
Arganaceras,Pareiasauria,genus,monotypic fossil taxon
Nardovelifer,Veliferidae,genus,monotypic fossil taxon
Zhongjianosaurus,Dromaeosauridae,genus,monotypic fossil taxon
