col0,col1,col2,col3
head of a woman-Sb 3697,Roland de Mecquenem,bone,"Room 310, display case 2"
figurine of a woman-Sb 2951,Roland de Mecquenem,bone,"Room 310, display case 2"
head of a woman-AOD 419,Marcel-Auguste Dieulafoy,bone,"Room 310, display case 2"
figurine-plaquette of a woman-Sb 3892,Roman Ghirshman,bone,"Room 310, display case 2"
figurine-plaquette of a woman-Sb 3857,Roman Ghirshman,bone,"Room 310, display case 2"
head of a woman-AOD 419,Jane Dieulafoy,bone,"Room 310, display case 2"
Head of an adolescent-Sb 3657,Roland de Mecquenem,terracotta,"Room 310, display case 2"
medalion with a crowned woman-Sb 3656,Roland de Mecquenem,terracotta,"Room 310, display case 2"
fragmentary statuette of a crouching man holding fruits-Sb 3785,Roland de Mecquenem,marble,"Room 310, display case 2"
Bottom of a cup depicting a woman and a lion passant-Sb 3784,Roland de Mecquenem,marble,"Room 310, display case 2"
head of a woman wearing a diadem-Sb 3788,Roland de Mecquenem,marble,"Room 310, display case 2"
