col0,col1,col2,col3
Santa Maria del Collet,Cultural Asset of Local Interest,Calonge i Sant Antoni,hermitage
Santa Maria de les Feixes,Cultural Asset of Local Interest,Cerdanyola del Vallès,hermitage
Santa Magdalena d'Ulldemolins,Cultural Asset of Local Interest,Ulldemolins,hermitage
Monestir de Santa Magdalena de Conangle,Cultural Asset part of the architectural heritage of Catalonia,Les Masies de Roda,hermitage
Santa Fe d'Organyà,Cultural Asset of Local Interest,Organyà,hermitage
Santa Creu de Palou,Cultural Asset of Local Interest,Mura,hermitage
Santa Bàrbara de Das,Cultural Asset of Local Interest,"Das, Catalonia",hermitage
Santa Anna de Claret,Cultural Asset of Local Interest,Santpedor,hermitage
Sant Valerià,Cultural Asset part of the architectural heritage of Catalonia,Lliçà d'Amunt,hermitage
Sant Valentí de les Brucardes,Cultural Asset of Local Interest,Sant Fruitós de Bages,hermitage
