col0,col1,col2,col3
Ubari,Wadi al Hayaa District,UTC+02:00,Baladiyat of Libya
Gharyan,Jabal al Gharbi District,UTC+02:00,Baladiyat of Libya
Murzuk,Murzuq District,UTC+02:00,Baladiyat of Libya
‘Aziziya,Jafara,UTC+02:00,Baladiyat of Libya
Khoms,Murqub,Eastern European Time,Baladiyat of Libya
Zuwara,Nuqat al Khams,UTC+02:00,Baladiyat of Libya
Zawiya,Zawiya District,UTC+02:00,Baladiyat of Libya
Derna,Derna District,UTC+02:00,Baladiyat of Libya
Ajdabiya,Al Wahat District,UTC+02:00,Baladiyat of Libya
Nalut,Nalut District,UTC+02:00,Baladiyat of Libya
