col0,col1,col2,col3
Shepetivka Raion,Iziaslav Raion,UTC+02:00,raion of Ukraine
Saky Raion,Chornomorske Raion,UTC+02:00,municipal district
Simferopol Raion,Alushta city council,UTC+02:00,municipal district
Peremyshliany Raion,Rohatyn Raion,UTC+02:00,raion of Ukraine
Zhydachiv Raion,Rohatyn Raion,UTC+02:00,raion of Ukraine
Saky Raion,Chornomorske Raion,UTC+02:00,raion of Ukraine
Slavuta Raion,Ostroh Raion,UTC+02:00,raion of Ukraine
Bilohiria Raion,Shumsk Raion,UTC+02:00,raion of Ukraine
Dunaivtsi Raion,"Horodok Raion, Khmelnytskyi Oblast",UTC+02:00,raion of Ukraine
Simferopol Raion,Alushta city council,UTC+02:00,raion of Ukraine
Yarmolyntsi Raion,"Horodok Raion, Khmelnytskyi Oblast",UTC+02:00,raion of Ukraine
