col0,col1,col2,col3
USS San Francisco,United States Navy,AGM-84 Harpoon,attack submarine
USS New York City,United States Navy,AGM-84 Harpoon,attack submarine
USS Scranton,United States Navy,AGM-84 Harpoon,attack submarine
USS Topeka,United States Navy,AGM-84 Harpoon,attack submarine
USS Columbia,United States Navy,AGM-84 Harpoon,attack submarine
USS Olympia,United States Navy,AGM-84 Harpoon,attack submarine
USS City of Corpus Christi,United States Navy,AGM-84 Harpoon,attack submarine
USS Boise,United States Navy,AGM-84 Harpoon,attack submarine
USS Dallas,United States Navy,AGM-84 Harpoon,attack submarine
USS Chicago,United States Navy,AGM-84 Harpoon,attack submarine
USS Alexandria,United States Navy,AGM-84 Harpoon,attack submarine
