col0,col1,col2,col3
Nevera de Baix,Spain,La Vall d'Alcalà,Property of Local Relevance
Nevera del Castellet,Spain,Lorcha/L'Orxa,Property of Local Relevance
Ice house at Barranc d'Atzeneta,Spain,Atzeneta d'Albaida,Property of Local Relevance
Ice house at Font Fedra street,Spain,Atzeneta d'Albaida,Property of Local Relevance
Nevera del Mas d'Andreu,Spain,Herbés,Property of Local Relevance
Nevera del Castell del Baró,Spain,Herbés,Property of Local Relevance
Nevera Almirant,Spain,La Vall de Gallinera,Property of Local Relevance
Clot del Ventisquer,Spain,Confrides,Property of Local Relevance
Clot del Tío Virgilio,Spain,Confrides,Property of Local Relevance
Clot del Pas 02,Spain,Confrides,Property of Local Relevance
Clot del Pas 01,Spain,Confrides,Property of Local Relevance
Clot del Banc dels Esquiladors,Spain,Confrides,Property of Local Relevance
