col0,col1,col2,col3
2023 Israel Badminton Championships,Israeli Badminton Championships,national championship,2022 Israel Badminton Championships
2022 Israel Badminton Championships,Israeli Badminton Championships,national championship,2021 Israel Badminton Championships
2021 Israel Badminton Championships,Israeli Badminton Championships,national championship,2020 Israel Badminton Championships
2020 Israel Badminton Championships,Israeli Badminton Championships,national championship,2019 Israel Badminton Championships
2019 Israel Badminton Championships,Israeli Badminton Championships,national championship,2018 Israel Badminton Championships
2018 Israel Badminton Championships,Israeli Badminton Championships,national championship,2017 Israel Badminton Championships
2017 Israel Badminton Championships,Israeli Badminton Championships,national championship,2016 Israeli Badminton Championships
2013 Israeli Badminton Championships,Israeli Badminton Championships,national championship,2012 Israeli Badminton Championships
2010 Israeli Badminton Championships,Israeli Badminton Championships,national championship,2009 Israeli Badminton Championships
2009 Israeli Badminton Championships,Israeli Badminton Championships,national championship,2008 Israeli Badminton Championships
2008 Israeli Badminton Championships,Israeli Badminton Championships,national championship,2007 Israeli Badminton Championships
2007 Israeli Badminton Championships,Israeli Badminton Championships,national championship,2006 Israeli Badminton Championships
