col0,col1,col2,col3
2017 NBA draft,Markelle Fultz,Brooklyn,National Basketball Association Draft
2016 NBA draft,Ben Simmons,Brooklyn,National Basketball Association Draft
2015 NBA draft,Karl-Anthony Towns,Brooklyn,National Basketball Association Draft
2014 NBA draft,Andrew Wiggins,New York City,National Basketball Association Draft
2013 NBA Draft,Anthony Bennett,New York City,National Basketball Association Draft
1974 NBA Draft,Bill Walton,New York City,National Basketball Association Draft
1973 NBA Draft,Doug Collins,New York City,National Basketball Association Draft
1993 NBA Draft,Chris Webber,Auburn Hills,National Basketball Association Draft
1983 NBA Draft,Ralph Sampson,New York City,National Basketball Association Draft
1981 NBA Draft,Mark Aguirre,New York City,National Basketball Association Draft
1978 NBA Draft,Mychal Thompson,New York City,National Basketball Association Draft
1977 NBA Draft,Kent Benson,New York City,National Basketball Association Draft
