col0,col1,col2,col3
1994 World Rowing Junior Championships,1995 World Rowing Junior Championships,1994-08-06,International Rowing Federation
1993 World Rowing Junior Championships,1994 World Rowing Junior Championships,1993-08-08,International Rowing Federation
1992 World Rowing Junior Championships,1993 World Rowing Junior Championships,1992-08-15,International Rowing Federation
1991 World Rowing Junior Championships,1992 World Rowing Junior Championships,1991-08-04,International Rowing Federation
1990 World Rowing Junior Championships,1991 World Rowing Junior Championships,1990-08-05,International Rowing Federation
1989 World Rowing Junior Championships,1990 World Rowing Junior Championships,1989-08-06,International Rowing Federation
1988 World Rowing Junior Championships,1989 World Rowing Junior Championships,1988-08-07,International Rowing Federation
1987 World Rowing Junior Championships,1988 World Rowing Junior Championships,1987-08-09,International Rowing Federation
1986 World Rowing Junior Championships,1987 World Rowing Junior Championships,1986-08-03,International Rowing Federation
1985 World Rowing Junior Championships,1986 World Rowing Junior Championships,1985-08-11,International Rowing Federation
1984 World Rowing Junior Championships,1985 World Rowing Junior Championships,1984-07-21,International Rowing Federation
1983 World Rowing Junior Championships,1984 World Rowing Junior Championships,1983-08-07,International Rowing Federation
1982 World Rowing Junior Championships,1983 World Rowing Junior Championships,1982-08-08,International Rowing Federation
1981 World Rowing Junior Championships,1982 World Rowing Junior Championships,1981-08-08,International Rowing Federation
1980 World Rowing Junior Championships,1981 World Rowing Junior Championships,1980-08-17,International Rowing Federation
